"","domain","type","language","in_list_chatgpt","in_list_hbi","in_list_scharkow","in_list_stier","in_list_w3news"
"917","paz-online.de","legacy press","de",TRUE,TRUE,TRUE,FALSE,TRUE
"918","paz.de","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"919","pboehringer.de","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"920","pbs.org","public broadcaster","en",FALSE,FALSE,FALSE,TRUE,FALSE
"921","periodistadigital.com","hyperpartisan news","es",FALSE,FALSE,FALSE,TRUE,FALSE
"922","peymani.de","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"923","pfaelzischer-merkur.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"924","philosophia-perennis.com","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"925","phoenix.de","public broadcaster",NA,FALSE,FALSE,TRUE,TRUE,FALSE
"926","pi-news.net","hyperpartisan news","de",FALSE,FALSE,FALSE,TRUE,FALSE
"927","pieschen-aktuell.de","digital-born news outlet","de",TRUE,FALSE,FALSE,FALSE,FALSE
"928","pirmasenser-zeitung.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"929","pleiteticker.de","hyperpartisan news","de",TRUE,FALSE,FALSE,FALSE,FALSE
"930","plymouthherald.co.uk","legacy press","en",FALSE,FALSE,FALSE,TRUE,FALSE
"931","pnn.de","legacy press","de",FALSE,TRUE,FALSE,TRUE,FALSE
"932","pnp.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,TRUE
"933","politaia.org","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"934","politic-news.space","digital-born news outlet","en",TRUE,FALSE,FALSE,FALSE,FALSE
"935","politico.com","digital-born news outlet","en",FALSE,FALSE,FALSE,TRUE,FALSE
"936","politico.eu","legacy press","en",TRUE,FALSE,FALSE,FALSE,FALSE
"937","politikstube.com","hyperpartisan news","de",FALSE,FALSE,FALSE,TRUE,FALSE
"938","politikversagen.net","hyperpartisan news","de",FALSE,FALSE,FALSE,TRUE,FALSE
"939","politonline.ch","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"940","polskatimes.pl","tabloid newspaper","pl",TRUE,FALSE,FALSE,FALSE,FALSE
"941","post-gazette.com","legacy press",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"942","prabelsblog.de","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"943","pravda-tv.com","hyperpartisan news",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"944","pravda.com.ua","digital-born news outlet","vi",TRUE,FALSE,FALSE,FALSE,FALSE
"945","pressa.ru","digital-born news outlet","ru",TRUE,FALSE,FALSE,FALSE,FALSE
"946","presseportal.de","digital-born news outlet","de",FALSE,FALSE,FALSE,TRUE,FALSE
"947","preussische-allgemeine.de","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"948","primocanale.it","commercial broadcaster","it",FALSE,FALSE,FALSE,TRUE,FALSE
"949","probsteier-herold.de","legacy press",NA,FALSE,TRUE,FALSE,FALSE,FALSE
"950","projekte.sueddeutsche.de","legacy press","de",FALSE,FALSE,FALSE,TRUE,FALSE
"951","propagandaschau.wordpress.com","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"952","proplanta.de","digital-born news outlet",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"953","prosieben.at","commercial broadcaster","de",FALSE,FALSE,FALSE,TRUE,FALSE
"954","prosieben.de","commercial broadcaster","de",FALSE,FALSE,FALSE,TRUE,FALSE
"955","publico.es","digital-born news outlet","es",FALSE,FALSE,FALSE,TRUE,FALSE
"956","publicomag.com","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"957","pv-magazine.de","digital-born news outlet","de",TRUE,FALSE,FALSE,FALSE,FALSE
"958","pz-news.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,TRUE
"959","que.es","tabloid newspaper","es",FALSE,FALSE,FALSE,TRUE,FALSE
"960","quifinanza.it","digital-born news outlet","it",FALSE,FALSE,FALSE,TRUE,FALSE
"961","quotenqueen.wordpress.com","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"962","quotidiano.net","legacy press","it",FALSE,FALSE,FALSE,TRUE,FALSE
"963","quotidianodipuglia.it","legacy press","it",FALSE,FALSE,FALSE,TRUE,FALSE
"964","quotidianodiragusa.it","digital-born news outlet","it",FALSE,FALSE,FALSE,TRUE,FALSE
"965","quotidianopiemontese.it","legacy press","it",FALSE,FALSE,FALSE,TRUE,FALSE
"966","rac1.cat","commercial broadcaster","ca",FALSE,FALSE,FALSE,TRUE,FALSE
"967","racocatala.cat","digital-born news outlet","ca",FALSE,FALSE,FALSE,TRUE,FALSE
"968","radio-mk.de","commercial broadcaster","de",FALSE,FALSE,FALSE,TRUE,FALSE
"969","radio-utopie.de","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"970","radio912.de","commercial broadcaster",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"971","radiobremen.de","public broadcaster","de",FALSE,FALSE,TRUE,FALSE,FALSE
"972","radioclassique.fr","commercial broadcaster","fr",FALSE,FALSE,FALSE,TRUE,FALSE
"973","radiodresden.de","commercial broadcaster","de",TRUE,FALSE,FALSE,FALSE,FALSE
"974","radioeins.com","commercial broadcaster","de",TRUE,FALSE,FALSE,FALSE,FALSE
"975","radioeins.de","public broadcaster","de",TRUE,FALSE,TRUE,FALSE,FALSE
"976","radiohochstift.de","commercial broadcaster","de",FALSE,FALSE,FALSE,TRUE,FALSE
"977","radioitalia.it","commercial broadcaster","it",FALSE,FALSE,FALSE,TRUE,FALSE
"978","radiosaw.de","commercial broadcaster","de",TRUE,FALSE,FALSE,FALSE,FALSE
"979","radiozet.pl","commercial broadcaster","pl",TRUE,FALSE,FALSE,FALSE,FALSE
"980","radiozwickau.de","commercial broadcaster","de",TRUE,FALSE,FALSE,FALSE,FALSE
"981","rai.it","public broadcaster",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"982","rainews.it","public broadcaster",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"983","raiplay.it","public broadcaster",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"984","raiplayradio.it","public broadcaster",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"985","rambler.ru","digital-born news outlet","ru",TRUE,FALSE,FALSE,FALSE,FALSE
"986","rapefugees.net","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"987","rbb-online.de","public broadcaster","de",FALSE,FALSE,TRUE,TRUE,FALSE
"988","rbb24.de","public broadcaster","de",TRUE,FALSE,TRUE,FALSE,FALSE
"989","rbb888.de","public broadcaster","de",FALSE,FALSE,TRUE,FALSE,FALSE
"990","realclearpolitics.com","digital-born news outlet",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"991","recklinghaeuser-zeitung.de","legacy press","de",FALSE,FALSE,TRUE,FALSE,FALSE
"992","redstate.com","hyperpartisan news",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"993","refcrime.info","hyperpartisan news","pl",FALSE,FALSE,FALSE,TRUE,FALSE
"994","regio7.cat","legacy press","ca",FALSE,FALSE,FALSE,TRUE,FALSE
"995","regionalheute.de","digital-born news outlet","de",TRUE,FALSE,TRUE,FALSE,FALSE
"996","reitschuster.de","hyperpartisan news","de",FALSE,FALSE,FALSE,TRUE,FALSE
"997","remszeitung.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"998","report24.news","hyperpartisan news","de",TRUE,FALSE,FALSE,FALSE,FALSE
"999","reporter-24.com","legacy press",NA,FALSE,FALSE,TRUE,FALSE,FALSE
"1000","repubblica.it","legacy press","it",FALSE,FALSE,FALSE,TRUE,FALSE
"1001","republica.com","digital-born news outlet","es",FALSE,FALSE,FALSE,TRUE,FALSE
"1002","republicain-lorrain.fr","legacy press","fr",FALSE,FALSE,FALSE,TRUE,FALSE
"1003","republik.ch","digital-born news outlet","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1004","resistancerepublicaine.eu","hyperpartisan news",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"1005","reuters.com","legacy press",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"1006","reuters.tv","digital-born news outlet",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"1007","revolutionpermanente.fr","hyperpartisan news","fr",FALSE,FALSE,FALSE,TRUE,FALSE
"1008","rfi.fr","public broadcaster","fr",TRUE,FALSE,FALSE,FALSE,FALSE
"1009","rga.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,FALSE
"1010","rheiderland.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"1011","rhein-zeitung.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,FALSE
"1012","rheinneckarblog.de","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1013","rheinpfalz.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,TRUE
"1014","rhoenkanal.de","digital-born news outlet","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1015","rhoenundsaalepost.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,FALSE
"1016","rhoenundstreubote.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"1017","ria.ru","public broadcaster","ru",TRUE,FALSE,FALSE,FALSE,FALSE
"1018","riffreporter.de","digital-born news outlet","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1019","rightwingtribune.com","hyperpartisan news","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1020","riminitoday.it","legacy press","it",FALSE,FALSE,FALSE,TRUE,FALSE
"1021","rinteln-aktuell.de","digital-born news outlet","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1022","ripostelaique.com","hyperpartisan news","fr",FALSE,FALSE,FALSE,TRUE,FALSE
"1023","rnd-news.de","legacy press","de",FALSE,FALSE,TRUE,FALSE,FALSE
"1024","rnd.de","legacy press","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1025","rnf.de","commercial broadcaster",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"1026","rnz.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,FALSE
"1027","rollingstone.de","legacy press","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1028","romatoday.it","legacy press","it",FALSE,FALSE,FALSE,TRUE,FALSE
"1029","rosenheim24.de","digital-born news outlet","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1030","roughlyexplained.com","digital-born news outlet","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1031","royanews.tv","digital-born news outlet","ar",TRUE,FALSE,FALSE,FALSE,FALSE
"1032","rp-online.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,FALSE
"1033","rpr1.de","commercial broadcaster","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1034","rt.com","hyperpartisan news",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"1035","rt.ru","hyperpartisan news",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"1036","rtbf.be","public broadcaster","fr",FALSE,FALSE,FALSE,TRUE,FALSE
"1037","rtde.live","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1038","rte.ie","public broadcaster","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1039","rtl.com","commercial broadcaster","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1040","rtl.de","commercial broadcaster","de",FALSE,FALSE,TRUE,TRUE,FALSE
"1041","rtl.fr","commercial broadcaster","fr",FALSE,FALSE,FALSE,TRUE,FALSE
"1042","rtl.lu","commercial broadcaster","lb",TRUE,FALSE,FALSE,FALSE,FALSE
"1043","rtl2.de","commercial broadcaster","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1044","rtlnord.de","tabloid newspaper","de",FALSE,FALSE,TRUE,FALSE,FALSE
"1045","rtlradio.de","tabloid newspaper",NA,FALSE,FALSE,TRUE,FALSE,FALSE
"1046","rts.ch","public broadcaster","fr",TRUE,FALSE,FALSE,FALSE,FALSE
"1047","rtve.es","public broadcaster","es",FALSE,FALSE,FALSE,TRUE,FALSE
"1048","rubikon.news","hyperpartisan news",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"1049","ruhr24.de","digital-born news outlet","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1050","ruhrnachrichten.de","legacy press","de",FALSE,FALSE,FALSE,TRUE,TRUE
"1051","rundertischdgf.wordpress.com","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1052","rundschau-online.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,TRUE
"1053","s chsische.de","legacy press",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"1054","saarbruecker-zeitung.de","legacy press","de",FALSE,TRUE,FALSE,TRUE,FALSE
"1055","saartext.de","public broadcaster","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1056","sabah.com.tr","legacy press","tr",TRUE,FALSE,FALSE,FALSE,FALSE
"1057","sachsen-fernsehen.de","commercial broadcaster",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"1058","saechsische.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,TRUE
"1059","salon.com","digital-born news outlet","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1060","salzgitter-zeitung.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"1061","sat1.de","commercial broadcaster","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1062","sauerlandkurier.de","legacy press","de",TRUE,FALSE,FALSE,FALSE,TRUE
"1063","sbs.com.au","public broadcaster","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1064","schifferstadter-tagblatt.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"1065","schluesselkindblog.com","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1066","schwaebische-post.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,TRUE
"1067","schwaebische.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,TRUE
"1068","schwarzwaelder-bote.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,TRUE
"1069","schwarzwaelder-post.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"1070","schweizer-illustrierte.ch","tabloid newspaper","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1071","sciencefiles.org","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1072","seattletimes.com","legacy press","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1073","secoloditalia.it","hyperpartisan news","it",FALSE,FALSE,FALSE,TRUE,FALSE
"1074","seidwalkwordpresscom.wordpress.com","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1075","serbske-nowiny.de","legacy press","pl",FALSE,FALSE,FALSE,FALSE,TRUE
"1076","sezession.de","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1077","sfgate.com","legacy press","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1078","shz.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,FALSE
"1079","shz.de/lokales/barmstedter-zeitung","legacy press","de",FALSE,FALSE,FALSE,FALSE,TRUE
"1080","shz.de/lokales/flensburger-tageblatt","legacy press","de",FALSE,FALSE,FALSE,FALSE,TRUE
"1081","sichtplatz.de","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1082","siegener-zeitung.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,TRUE
"1083","signal-online.de","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1084","sky.com","commercial broadcaster","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1085","sky.it","commercial broadcaster","it",FALSE,FALSE,FALSE,TRUE,FALSE
"1086","skytg24news.it","commercial broadcaster",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"1087","slate.com","digital-born news outlet","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1088","slate.fr","digital-born news outlet","fr",FALSE,FALSE,FALSE,TRUE,FALSE
"1089","sn-online.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,TRUE
"1090","sn.at","legacy press","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1091","soester-anzeiger.de","legacy press","de",TRUE,TRUE,FALSE,FALSE,TRUE
"1092","solinger-tageblatt.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,TRUE
"1093","sonntagsblatt.de","hyperpartisan news","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1094","sott.net","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1095","sozcu.com.tr","hyperpartisan news","tr",TRUE,FALSE,FALSE,FALSE,FALSE
"1096","spektrum.de","legacy press","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1097","speyer-kurier.de","legacy press","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1098","spiegel.de","legacy press","de",FALSE,FALSE,TRUE,TRUE,TRUE
"1099","spiegel.tv","commercial broadcaster","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1100","spiesser.de","tabloid newspaper","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1101","splinternews.com","hyperpartisan news","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1102","spoekenkiekerei.wordpress.com","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1103","sputniknews.com","hyperpartisan news","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1104","sr.de","public broadcaster","de",FALSE,FALSE,TRUE,FALSE,FALSE
"1105","srf.ch","public broadcaster","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1106","standard.co.uk","tabloid newspaper","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1107","startribune.com","legacy press","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1108","steinhoefel.com","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1109","stern.de","tabloid newspaper","de",FALSE,FALSE,TRUE,TRUE,TRUE
"1110","sterntv.de","commercial broadcaster","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1111","stimberg-zeitung.de","legacy press","de",TRUE,FALSE,TRUE,FALSE,FALSE
"1112","stimme.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,TRUE
"1113","strettoweb.com","digital-born news outlet","it",FALSE,FALSE,FALSE,TRUE,FALSE
"1114","stuttgarter-nachrichten.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,TRUE
"1115","stuttgarter-zeitung.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,TRUE
"1116","sudinfo.be","legacy press",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"1117","sudouest.fr","legacy press","fr",FALSE,FALSE,FALSE,TRUE,FALSE
"1118","sueddeutsche.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,FALSE
"1119","suedkurier.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,TRUE
"1120","suedost-news.de","legacy press","de",FALSE,FALSE,TRUE,FALSE,FALSE
"1121","sun-sentinel.com","legacy press","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1122","suntimes.com","tabloid newspaper","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1123","svz.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,TRUE
"1124","swp.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,FALSE
"1125","swr.de","public broadcaster","de",FALSE,FALSE,TRUE,TRUE,FALSE
"1126","swr3.de","public broadcaster","de",FALSE,FALSE,TRUE,TRUE,FALSE
"1127","swrfernsehen.de","public broadcaster","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1128","sz-online.de","legacy press","de",FALSE,FALSE,TRUE,TRUE,FALSE
"1129","szbz.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,FALSE
"1130","szlz.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,FALSE
"1131","t-online.de","portal","de",FALSE,FALSE,TRUE,FALSE,FALSE
"1132","t-online.de/finanzen","portal",NA,NA,NA,NA,NA,NA
"1133","t-online.de/nachrichten","portal",NA,NA,NA,NA,NA,NA
"1134","t-online.de/region","portal",NA,NA,NA,NA,NA,NA
"1135","t-online.de/tv/news","portal",NA,NA,NA,NA,NA,NA
"1136","tag24.de","digital-born news outlet","de",FALSE,TRUE,TRUE,TRUE,FALSE
"1137","tagblatt.de","legacy press","de",TRUE,TRUE,TRUE,FALSE,FALSE
"1138","tageblatt.de","legacy press","de",FALSE,TRUE,FALSE,TRUE,TRUE
"1139","tagesanzeiger.ch","legacy press","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1140","tagesereignis.de","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1141","tagesschau.de","public broadcaster","de",FALSE,FALSE,TRUE,TRUE,FALSE
"1142","tagesspiegel.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,FALSE
"1143","tah.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"1144","tarnkappe.info","digital-born news outlet","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1145","tass.com","public broadcaster","no",TRUE,FALSE,FALSE,FALSE,FALSE
"1146","tass.ru","public broadcaster","ru",TRUE,FALSE,FALSE,FALSE,FALSE
"1147","taz.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,FALSE
"1148","teckbote.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,TRUE
"1149","telecinco.es","commercial broadcaster","es",FALSE,FALSE,FALSE,TRUE,FALSE
"1150","telegraaf.nl","legacy press","nl",TRUE,FALSE,FALSE,FALSE,FALSE
"1151","telegraph.co.uk","legacy press","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1152","telemundo.com","commercial broadcaster","es",FALSE,FALSE,FALSE,TRUE,FALSE
"1153","tempi.it","digital-born news outlet","it",FALSE,FALSE,FALSE,TRUE,FALSE
"1154","teneriffa-news.com","digital-born news outlet","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1155","terminegegenmerkel.wordpress.com","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1156","termometropolitico.it","digital-born news outlet","it",FALSE,FALSE,FALSE,TRUE,FALSE
"1157","terra-kurrier.de","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1158","tf1.fr","commercial broadcaster","fr",FALSE,FALSE,FALSE,TRUE,FALSE
"1159","tgcom24.it","commercial broadcaster","it",FALSE,FALSE,FALSE,TRUE,FALSE
"1160","theatlantic.com","legacy press","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1161","theblaze.com","hyperpartisan news","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1162","theconversation.com","digital-born news outlet","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1163","thedailybeast.com","digital-born news outlet","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1164","thedailyfranz.at","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1165","theepochtimes.com","hyperpartisan news","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1166","theeuropean.de","legacy press","de",FALSE,FALSE,TRUE,FALSE,FALSE
"1167","thefederalist.com","hyperpartisan news","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1168","thegatewaypundit.com","hyperpartisan news","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1169","theguardian.com","legacy press","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1170","thehill.com","legacy press","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1171","theperspective.com","digital-born news outlet","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1172","thepioneer.de","digital-born news outlet","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1173","thesun.co.uk","tabloid newspaper","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1174","thetelegraphandargus.co.uk","legacy press","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1175","thetimes.co.uk","legacy press","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1176","thueringen24.de","digital-born news outlet","de",TRUE,FALSE,TRUE,FALSE,FALSE
"1177","thueringer-allgemeine.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,FALSE
"1178","tichyseinblick.de","hyperpartisan news","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1179","time.com","legacy press","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1180","timesofisrael.com","digital-born news outlet","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1181","tip-berlin.de","legacy press","de",FALSE,FALSE,FALSE,FALSE,TRUE
"1182","tirolerin.at","tabloid newspaper","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1183","titanic-magazin.de","digital-born news outlet","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1184","tlz.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,FALSE
"1185","torgauerzeitung.com","legacy press","de",FALSE,TRUE,TRUE,FALSE,FALSE
"1186","torinotoday.it","legacy press","it",FALSE,FALSE,FALSE,TRUE,FALSE
"1187","traunsteiner-tagblatt.de","legacy press","de",TRUE,TRUE,FALSE,FALSE,FALSE
"1188","trevisotoday.it","legacy press","it",FALSE,FALSE,FALSE,TRUE,FALSE
"1189","trinitymirror-news.co.uk","tabloid newspaper",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"1190","trtdeutsch.com","public broadcaster","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1191","trthaber.com","public broadcaster","tr",TRUE,FALSE,FALSE,FALSE,FALSE
"1192","truth24.net","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1193","tuerkismagazin.com","digital-born news outlet","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1194","turkiyegazetesi.com.tr","legacy press","tr",TRUE,FALSE,FALSE,FALSE,FALSE
"1195","tv-mittelrhein.de","commercial broadcaster","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1196","tv5monde.com","public broadcaster",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"1197","tvo.de","commercial broadcaster","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1198","tz-online.de","tabloid newspaper","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1199","tz.de","tabloid newspaper","de",FALSE,TRUE,TRUE,TRUE,FALSE
"1200","udinetoday.it","legacy press","it",FALSE,FALSE,FALSE,TRUE,FALSE
"1201","uebermedien.de","digital-born news outlet","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1202","ukrinform.de","public broadcaster","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1203","uktv.co.uk","public broadcaster","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1204","uncut-news.ch","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1205","uncutnews.ch","hyperpartisan news","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1206","unian.net","digital-born news outlet","ru",TRUE,FALSE,FALSE,FALSE,FALSE
"1207","unser-mitteleuropa.com","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1208","unz.de","legacy press",NA,FALSE,TRUE,FALSE,FALSE,FALSE
"1209","unzensuriert.at","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1210","unzensuriert.de","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1211","uol.com.br","digital-born news outlet","pt",FALSE,FALSE,FALSE,TRUE,FALSE
"1212","upday.com","digital-born news outlet","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1213","usatoday.com","tabloid newspaper","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1214","usinger-anzeiger.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,FALSE
"1215","usnews.com","legacy press",NA,FALSE,FALSE,FALSE,TRUE,FALSE
